id,latitude,longitude,area_name,crime_type,severity,hour,day_of_week,month,crime_count
695,17.48882949133728,78.42320003368268,Kondapur,vandalism,0.3,19,5,2,5
696,17.479538199902134,78.41750383608088,Kondapur,vandalism,0.3,4,0,7,3
697,17.403015860633992,78.4304433573447,Banjara Hills,murder,1.0,2,0,4,2
698,17.45444440484502,78.39263202089586,Madhapur,harassment,0.5,21,6,11,2
699,17.438769399259094,78.3842457862866,Madhapur,murder,1.0,9,4,2,1
700,17.430120582860397,78.44933704595068,Ameerpet,theft,0.4,18,1,1,3
701,17.438944904518976,78.44397012900134,Ameerpet,assault,0.6,7,0,4,3
702,17.43708014741837,78.44223872366696,Ameerpet,theft,0.4,4,1,9,3
703,17.4403549804921,78.40062994186388,Madhapur,assault,0.6,16,6,5,1
704,17.37791544350061,78.48585890220917,Secunderabad,assault,0.6,9,2,2,3
705,17.437345902570552,78.44596730655311,Ameerpet,assault,0.6,18,2,5,5
706,17.486153597295033,78.39083463881535,Kukatpally,assault,0.6,3,4,4,3
707,17.35369290099104,78.47253267921369,Mehdipatnam,robbery,0.7,17,0,2,4
708,17.39014109702424,78.49105891105418,Charminar,murder,1.0,12,4,5,1
709,17.376981954103087,78.47166065082672,Secunderabad,murder,1.0,3,0,8,2
710,17.37010287153566,78.43262095249193,Somajiguda,murder,1.0,16,6,10,2
711,17.383901382589883,78.49095119631946,Charminar,harassment,0.5,10,5,7,1
712,17.43064122783558,78.44668231032443,Ameerpet,assault,0.6,9,5,9,1
713,17.438277269251856,78.38104568740647,Gachibowli,murder,1.0,23,0,5,2
714,17.350864622231818,78.46853673608965,Mehdipatnam,murder,1.0,20,4,12,4
715,17.381494344153335,78.49434170347708,Charminar,harassment,0.5,7,4,2,5
716,17.38169706847264,78.44634711957896,Somajiguda,harassment,0.5,9,2,1,1
717,17.382102128000078,78.48868078514742,Charminar,assault,0.6,21,6,3,2
718,17.48577222043778,78.41399851641802,Kondapur,harassment,0.5,14,6,2,4
719,17.489707924545936,78.40905775262837,Kukatpally,murder,1.0,21,3,7,1
720,17.365444815069647,78.48159399872742,Mehdipatnam,assault,0.6,8,3,4,4
721,17.364045967129844,78.43155707799657,Somajiguda,harassment,0.5,16,4,7,2
722,17.38548107790054,78.49050691096366,Charminar,theft,0.4,12,4,2,5
723,17.367097902546742,78.47501593101907,Secunderabad,theft,0.4,14,4,7,1
724,17.451471553751865,78.37572181861681,Gachibowli,harassment,0.5,2,6,4,3
725,17.355919427044256,78.46959104555107,Mehdipatnam,theft,0.4,9,1,5,2
726,17.36846580864831,78.4843207746062,Secunderabad,vandalism,0.3,9,4,1,4
727,17.35092444153552,78.46722563603788,Mehdipatnam,vandalism,0.3,16,6,4,1
728,17.434603677840013,78.44894661673662,Ameerpet,harassment,0.5,1,1,8,1
729,17.381851172043493,78.48408030946165,Charminar,robbery,0.7,19,4,12,1
730,17.364808040702236,78.47771439985912,Secunderabad,assault,0.6,14,6,6,4
731,17.44522711815614,78.38534821677116,Gachibowli,murder,1.0,4,6,5,4
732,17.44086243861124,78.37325617544367,Gachibowli,robbery,0.7,3,5,12,5
733,17.40553154450093,78.43212121716586,Banjara Hills,murder,1.0,7,3,11,2
734,17.43328243287093,78.448926466827,Ameerpet,murder,1.0,4,1,10,2
735,17.373806279412648,78.48831904213863,Secunderabad,murder,1.0,3,6,10,4
736,17.5034681846044,78.39523861787899,Kukatpally,vandalism,0.3,2,0,5,2
737,17.369824257413374,78.42858994402127,Somajiguda,harassment,0.5,11,5,12,1
738,17.373206083162493,78.43404324480747,Somajiguda,harassment,0.5,0,0,2,3
739,17.365576803140886,78.48167024513904,Mehdipatnam,assault,0.6,6,4,5,5
740,17.35767960532878,78.48261320031042,Mehdipatnam,harassment,0.5,20,1,10,4
741,17.374260543203565,78.48793675922315,Secunderabad,assault,0.6,1,6,8,5
742,17.378978716044443,78.47475137134464,Secunderabad,murder,1.0,2,2,9,3
743,17.407217971124236,78.44283799190683,Banjara Hills,murder,1.0,10,5,12,1
744,17.383966443031433,78.4950669425021,Charminar,vandalism,0.3,14,3,11,2
745,17.38414624308035,78.47903445390156,Charminar,murder,1.0,9,0,3,5
746,17.503587353810808,78.39502051723211,Kukatpally,vandalism,0.3,1,6,10,5
747,17.488900545151395,78.40440078307621,Kondapur,theft,0.4,19,0,8,3
748,17.37982913938204,78.48022954983627,Charminar,assault,0.6,13,5,5,4
749,17.37575867011011,78.48439979300178,Charminar,vandalism,0.3,6,3,9,1
750,17.497968633490164,78.40541136282263,Kukatpally,assault,0.6,4,2,1,3
751,17.446430660102255,78.44221614767147,Ameerpet,assault,0.6,9,0,3,3
752,17.491641152834976,78.39651993270404,Kukatpally,vandalism,0.3,4,1,11,3
753,17.3769244787354,78.445653803127,Somajiguda,assault,0.6,8,1,7,4
754,17.440506495260646,78.43955396170104,Ameerpet,harassment,0.5,3,4,2,3
755,17.45245614842819,78.38068269084607,Gachibowli,vandalism,0.3,17,1,12,1
756,17.439251167412934,78.44502527580326,Ameerpet,harassment,0.5,8,6,8,3
757,17.49695998149662,78.39167105477105,Kukatpally,theft,0.4,9,6,8,3
758,17.380819445221075,78.44723537346337,Somajiguda,robbery,0.7,11,6,4,2
759,17.446025032721426,78.39134958851841,Madhapur,robbery,0.7,12,6,7,4
760,17.446288299155025,78.39410140357352,Madhapur,assault,0.6,0,3,2,4
761,17.36671954703538,78.46398418077108,Mehdipatnam,murder,1.0,17,1,10,1
762,17.441567935823688,78.37933847023335,Gachibowli,harassment,0.5,18,3,2,4
763,17.37129161609694,78.42946681989348,Somajiguda,assault,0.6,1,0,9,4
764,17.353810844670363,78.47645826512765,Mehdipatnam,vandalism,0.3,7,0,8,1
765,17.39435418672688,78.49178284186314,Charminar,vandalism,0.3,18,4,11,5
766,17.371551383501163,78.48417199342889,Secunderabad,assault,0.6,8,4,6,1
767,17.489060305794407,78.40756948029953,Kondapur,assault,0.6,10,4,10,4
768,17.41235434515394,78.4351553112877,Banjara Hills,murder,1.0,8,0,4,1
769,17.42067219230111,78.42488375753221,Banjara Hills,robbery,0.7,4,2,5,3
770,17.489996243821057,78.40411689753158,Kondapur,vandalism,0.3,22,4,11,4
771,17.479958214608633,78.408930159951,Kondapur,assault,0.6,10,0,2,2
772,17.404356139292506,78.42990169031702,Banjara Hills,murder,1.0,19,6,8,2
773,17.37943082082797,78.47710735143461,Charminar,assault,0.6,11,4,10,3
774,17.429034325303792,78.45176184317798,Ameerpet,assault,0.6,7,1,1,5
775,17.480121922933108,78.40987938926189,Kondapur,murder,1.0,21,0,7,5
776,17.451261570978843,78.39690127422499,Madhapur,vandalism,0.3,18,3,12,1
777,17.37092223566901,78.47459481995688,Secunderabad,theft,0.4,5,5,4,3
778,17.444129268691636,78.45019079111,Ameerpet,assault,0.6,13,3,7,5
779,17.456590304327378,78.38156260898943,Madhapur,assault,0.6,12,5,11,1
780,17.433689091781922,78.43826775956504,Ameerpet,theft,0.4,2,1,11,4
781,17.488164259288535,78.40048770110556,Kukatpally,vandalism,0.3,16,3,11,5
782,17.489571868443978,78.4181833392174,Kondapur,robbery,0.7,10,6,1,3
783,17.38065782601091,78.49017944619568,Charminar,harassment,0.5,12,3,10,2
784,17.407634892356906,78.43307256637374,Banjara Hills,harassment,0.5,11,5,8,3
785,17.446028258791678,78.38880052386816,Madhapur,murder,1.0,2,0,12,2
786,17.438563510316296,78.45358690342655,Ameerpet,murder,1.0,7,3,8,1
787,17.446715897229954,78.45009748197594,Ameerpet,theft,0.4,5,6,2,2
788,17.38789910548212,78.49613361416013,Charminar,robbery,0.7,2,2,12,2
789,17.480810392558435,78.40404735140673,Kondapur,vandalism,0.3,13,2,8,4
790,17.437427086207258,78.38564246930831,Gachibowli,assault,0.6,7,2,11,3
791,17.375844882745934,78.48281457278541,Charminar,theft,0.4,18,2,3,1
792,17.405864213068046,78.44239267877299,Banjara Hills,vandalism,0.3,6,6,5,4
793,17.36053735541238,78.47142744335295,Mehdipatnam,assault,0.6,21,0,9,2
794,17.485907264650283,78.40283592428014,Kukatpally,murder,1.0,19,1,11,1
795,17.437443230317157,78.44449971099198,Ameerpet,vandalism,0.3,22,0,8,2
796,17.438754394908845,78.44553977002954,Ameerpet,robbery,0.7,21,3,7,2
797,17.50430377747497,78.39103240391424,Kukatpally,assault,0.6,23,0,9,5
798,17.364200892679303,78.47153383328293,Secunderabad,assault,0.6,20,4,3,1
799,17.409982549766642,78.42718902888147,Banjara Hills,vandalism,0.3,11,0,5,3
800,17.436058314018116,78.3686855134294,Gachibowli,harassment,0.5,16,6,11,4
801,17.369976783561835,78.4331475165854,Somajiguda,vandalism,0.3,19,4,8,5
802,17.439890044696813,78.37642922714664,Gachibowli,theft,0.4,11,4,10,4
803,17.3802442098607,78.43097300032736,Somajiguda,theft,0.4,0,5,7,1
804,17.378619915800787,78.49380585910139,Charminar,assault,0.6,19,6,3,5
805,17.491810012226164,78.40938752049547,Kondapur,harassment,0.5,16,4,11,3
806,17.36512275061399,78.47802082799414,Secunderabad,theft,0.4,13,4,6,4
807,17.363162499676466,78.47947146106715,Mehdipatnam,murder,1.0,23,3,3,5
808,17.450489479202073,78.39815453901389,Madhapur,murder,1.0,14,4,2,2
809,17.380689376593395,78.47793016717694,Charminar,harassment,0.5,1,3,12,2
810,17.446317132597194,78.36879422749219,Gachibowli,theft,0.4,20,1,3,5
811,17.47529663166999,78.41174528669981,Kondapur,theft,0.4,7,0,11,2
812,17.486648489394334,78.40639322998013,Kukatpally,harassment,0.5,6,2,5,5
813,17.450214314490506,78.37762803722595,Gachibowli,harassment,0.5,3,4,4,4
814,17.362673713066343,78.47951951895251,Mehdipatnam,harassment,0.5,23,5,10,3
815,17.49320245387365,78.41335221157466,Kondapur,robbery,0.7,7,0,3,1
816,17.43683877063511,78.45213031605373,Ameerpet,murder,1.0,22,4,1,3
817,17.364727376659264,78.48132642899272,Mehdipatnam,vandalism,0.3,0,5,10,5
818,17.392362949114236,78.48296026816926,Charminar,harassment,0.5,12,0,5,2
819,17.369523022712396,78.43931040064545,Somajiguda,murder,1.0,7,1,8,3
820,17.368261002832316,78.43262509578317,Somajiguda,murder,1.0,7,1,11,3
821,17.38143233236802,78.49133875760319,Charminar,murder,1.0,4,2,5,4
822,17.443272114981717,78.38111599759968,Gachibowli,assault,0.6,17,5,7,3
823,17.394278608660464,78.49471807604532,Charminar,assault,0.6,11,0,8,1
824,17.434520272973565,78.43834484461514,Ameerpet,murder,1.0,10,6,4,3
825,17.373811402124254,78.43345809304672,Somajiguda,theft,0.4,9,4,11,5
826,17.38071030575674,78.471814410134,Secunderabad,harassment,0.5,17,0,10,1
827,17.377485608207113,78.48860932606883,Secunderabad,vandalism,0.3,22,4,5,2
828,17.451959045305884,78.38811256726734,Madhapur,vandalism,0.3,6,2,8,5
829,17.417527520914415,78.44452392763984,Banjara Hills,harassment,0.5,9,1,1,5
830,17.432874612795104,78.4427619435107,Ameerpet,robbery,0.7,1,0,1,4
831,17.441294969709556,78.43933333653885,Ameerpet,assault,0.6,5,3,6,1
832,17.369018349836715,78.43773944069753,Somajiguda,murder,1.0,6,1,1,4
833,17.362149974455857,78.48337297618207,Mehdipatnam,theft,0.4,0,1,12,3
834,17.49364749572216,78.41060155710947,Kondapur,murder,1.0,12,4,12,3
835,17.367834257396737,78.47696098971808,Mehdipatnam,robbery,0.7,15,2,11,3
836,17.411262449095705,78.44077601529584,Banjara Hills,vandalism,0.3,4,2,4,1
837,17.37565072713731,78.48616361407304,Charminar,robbery,0.7,15,6,11,2
838,17.390983651747018,78.48413649807065,Charminar,theft,0.4,13,0,6,5
839,17.381675878552887,78.44247141344502,Somajiguda,vandalism,0.3,18,5,6,3
840,17.363709061298866,78.48624827582998,Secunderabad,harassment,0.5,16,5,7,3
841,17.41019408259341,78.43892686377498,Banjara Hills,murder,1.0,9,6,5,1
842,17.480189546967047,78.40421819624576,Kondapur,robbery,0.7,21,1,11,1
843,17.452392823307548,78.36907174557005,Gachibowli,assault,0.6,12,1,5,4
844,17.443697908568346,78.39493470742751,Madhapur,murder,1.0,2,5,6,2
845,17.452489649717123,78.37831985792654,Gachibowli,vandalism,0.3,13,1,10,5
846,17.41909252008685,78.4436224065247,Banjara Hills,harassment,0.5,20,0,10,1
847,17.37217208159231,78.48199124821225,Secunderabad,harassment,0.5,5,2,2,4
848,17.480062309060276,78.41809602675193,Kondapur,robbery,0.7,13,3,6,2
849,17.360179985039835,78.4748455407977,Mehdipatnam,theft,0.4,5,5,9,3
850,17.454781166239037,78.38723829552937,Madhapur,murder,1.0,3,2,1,3
851,17.43353609123651,78.44413370408301,Ameerpet,robbery,0.7,8,0,3,5
852,17.44137072367328,78.37642174539326,Gachibowli,theft,0.4,13,6,11,2
853,17.494202995050077,78.39696211689707,Kukatpally,robbery,0.7,18,0,3,4
854,17.43209204187095,78.45441627905574,Ameerpet,robbery,0.7,6,0,4,3
855,17.451690762972355,78.37600025685367,Gachibowli,robbery,0.7,10,1,12,5
856,17.458238323692928,78.39463093417208,Madhapur,harassment,0.5,20,4,2,4
857,17.367607230340273,78.48386303726406,Secunderabad,harassment,0.5,19,2,6,1
858,17.44261467783494,78.45387953973064,Ameerpet,robbery,0.7,8,5,1,1
859,17.436964480857117,78.44647834356824,Ameerpet,harassment,0.5,3,1,9,3
860,17.476830116386733,78.40399687367248,Kondapur,theft,0.4,2,1,3,4
861,17.477627877389054,78.41281306030629,Kondapur,vandalism,0.3,20,1,5,4
862,17.41995932577708,78.43136996324138,Banjara Hills,murder,1.0,8,4,10,5
863,17.415189520927502,78.4306034661607,Banjara Hills,theft,0.4,19,3,3,2
864,17.368500511542734,78.47903107598421,Secunderabad,theft,0.4,10,3,10,4
865,17.40692822761324,78.4284607308124,Banjara Hills,vandalism,0.3,16,6,7,1
866,17.43535761204306,78.44130124957775,Ameerpet,theft,0.4,15,5,1,3
867,17.37940155249409,78.48366774302136,Secunderabad,vandalism,0.3,15,2,2,1
868,17.379668511345916,78.49245571634101,Charminar,vandalism,0.3,22,5,12,5
869,17.379696709843785,78.49179896907829,Charminar,harassment,0.5,20,2,9,3
870,17.428449137811196,78.45578372080216,Ameerpet,vandalism,0.3,15,3,12,5
871,17.38062338843738,78.48714260842355,Charminar,vandalism,0.3,6,6,5,1
872,17.394007424917078,78.48580786926827,Charminar,theft,0.4,17,3,5,2
873,17.374035797758523,78.48931730287649,Secunderabad,robbery,0.7,3,2,9,4
874,17.387644490010253,78.48651557776186,Charminar,robbery,0.7,22,5,8,3
875,17.369995733357843,78.4645694371906,Mehdipatnam,harassment,0.5,13,3,7,4
876,17.386894166388508,78.49101939760281,Charminar,assault,0.6,10,0,7,2
877,17.376144470899188,78.48457046402119,Secunderabad,robbery,0.7,5,6,2,5
878,17.41041145491608,78.42713353019114,Banjara Hills,robbery,0.7,5,5,8,1
879,17.36257096349597,78.46891865764422,Mehdipatnam,theft,0.4,1,2,7,1
880,17.495168220775305,78.39972266147515,Kukatpally,vandalism,0.3,8,4,8,4
881,17.503628084409748,78.39121455938393,Kukatpally,robbery,0.7,4,6,8,1
882,17.378180111632094,78.42853592999717,Somajiguda,theft,0.4,17,3,11,4
883,17.488186221595775,78.40466783669855,Kondapur,murder,1.0,22,5,4,4
884,17.47667836417802,78.42242184352921,Kondapur,murder,1.0,4,1,10,1
885,17.442985784814955,78.44840145830248,Ameerpet,vandalism,0.3,5,4,12,4
886,17.477627992017823,78.40505119874778,Kondapur,vandalism,0.3,9,4,3,1
887,17.38115610173804,78.48800775035973,Charminar,theft,0.4,21,2,3,4
888,17.44892022774454,78.37804152614876,Gachibowli,murder,1.0,23,4,2,4
889,17.366120193788383,78.48849929868071,Secunderabad,murder,1.0,1,3,2,1
890,17.363231679794488,78.46668688745258,Mehdipatnam,robbery,0.7,18,5,4,3
891,17.415054406222303,78.4312887794155,Banjara Hills,murder,1.0,16,6,3,5
892,17.485856719428035,78.41578399027249,Kondapur,vandalism,0.3,13,0,3,3
893,17.452416194599607,78.37454850247654,Gachibowli,theft,0.4,7,2,4,2
894,17.363469574600387,78.43268861807782,Somajiguda,theft,0.4,20,3,8,5
895,17.47662642795311,78.41204479215678,Kondapur,assault,0.6,12,4,12,2
896,17.49086944771969,78.42302266562699,Kondapur,assault,0.6,9,4,11,3
897,17.430389826192883,78.43837230208933,Ameerpet,murder,1.0,15,4,1,1
898,17.403501140031356,78.43984028919758,Banjara Hills,harassment,0.5,1,1,11,2
899,17.41278127027372,78.42858717001502,Banjara Hills,assault,0.6,21,5,3,2
900,17.486359005940635,78.39030798655357,Kukatpally,assault,0.6,8,5,3,1
901,17.438366124548647,78.36758435047066,Gachibowli,theft,0.4,15,4,4,3
902,17.45709243572021,78.38607178944744,Madhapur,robbery,0.7,1,6,6,5
903,17.486575162242655,78.42040181286676,Kondapur,murder,1.0,3,3,8,3
904,17.360570103106966,78.47342288771524,Mehdipatnam,theft,0.4,0,0,1,3
905,17.362743078097424,78.47476025074704,Secunderabad,harassment,0.5,0,1,7,1
906,17.4789576384256,78.41306648345885,Kondapur,harassment,0.5,7,6,7,1
907,17.37530063874647,78.43107513940838,Somajiguda,murder,1.0,12,4,2,5
908,17.383702959421086,78.49206537813608,Charminar,vandalism,0.3,19,0,12,1
909,17.362671105446484,78.47614630634577,Secunderabad,harassment,0.5,13,2,8,4
910,17.445635414774177,78.36963994087053,Gachibowli,harassment,0.5,1,6,10,2
911,17.438136099626764,78.37354587689241,Gachibowli,robbery,0.7,7,0,9,5
912,17.45210741391416,78.37634039257047,Gachibowli,vandalism,0.3,5,0,6,4
913,17.370510466321075,78.48513424580091,Secunderabad,theft,0.4,11,4,9,1
914,17.382705124159887,78.48364938646182,Charminar,theft,0.4,11,3,1,4
915,17.501533292097108,78.39476200124969,Kukatpally,murder,1.0,11,5,12,4
916,17.44267017429707,78.39971789161518,Madhapur,murder,1.0,19,5,4,5
917,17.44876331552401,78.3820470159974,Madhapur,murder,1.0,8,6,2,2
918,17.40540512766496,78.44028898324108,Banjara Hills,assault,0.6,13,2,9,4
919,17.445047431448614,78.38948649515233,Madhapur,vandalism,0.3,19,5,10,4
920,17.389383282935945,78.48437483479024,Charminar,vandalism,0.3,20,1,8,4
921,17.36584470812345,78.44744319974193,Somajiguda,harassment,0.5,8,0,4,1
922,17.3857292035818,78.48590548044807,Charminar,murder,1.0,6,5,1,2
923,17.38513014345551,78.49332057367899,Charminar,harassment,0.5,1,1,8,3
924,17.369983609085896,78.48283763033069,Mehdipatnam,harassment,0.5,1,5,3,2
925,17.42783710478556,78.44433571277506,Ameerpet,robbery,0.7,6,2,7,4
926,17.49238938408583,78.4069338123677,Kondapur,murder,1.0,1,4,12,2
927,17.406989956362345,78.44403994803157,Banjara Hills,murder,1.0,1,3,4,1
928,17.375080306533874,78.4745512528664,Secunderabad,theft,0.4,9,2,10,3
929,17.45013943890484,78.39222907951964,Madhapur,theft,0.4,18,0,9,4
930,17.44804952353332,78.37835618571806,Gachibowli,harassment,0.5,2,6,10,5
931,17.393029311200703,78.47972423746259,Charminar,vandalism,0.3,2,6,12,2
932,17.49384241347072,78.39599253483931,Kukatpally,robbery,0.7,22,0,7,3
933,17.449795082641227,78.39563673687012,Madhapur,harassment,0.5,1,2,12,5
934,17.44460834489346,78.36761929801821,Gachibowli,murder,1.0,1,1,1,4
935,17.43399969619779,78.373377725812,Gachibowli,assault,0.6,10,3,6,2
936,17.420926923380808,78.42611669228128,Banjara Hills,murder,1.0,19,6,2,1
937,17.4510219510738,78.37257594042141,Gachibowli,vandalism,0.3,11,0,9,2
938,17.496646964360767,78.4071708630826,Kukatpally,murder,1.0,14,6,1,3
939,17.493193555526553,78.40777565603129,Kondapur,robbery,0.7,21,4,2,1
940,17.49419081225677,78.3904438564333,Kukatpally,harassment,0.5,18,1,4,3
941,17.36362863492509,78.42918796614998,Somajiguda,harassment,0.5,19,6,8,5
942,17.352737291705747,78.46820045720966,Mehdipatnam,assault,0.6,16,5,1,4
943,17.443911847000457,78.44073560505599,Ameerpet,robbery,0.7,7,1,10,3
944,17.47930719482134,78.40595201829606,Kondapur,assault,0.6,14,1,10,1
945,17.378261748722775,78.43542260998125,Somajiguda,theft,0.4,20,4,1,3
946,17.382272085769163,78.44696602526167,Somajiguda,vandalism,0.3,21,3,10,5
947,17.392020287492144,78.48165864542192,Charminar,murder,1.0,10,2,6,3
948,17.413997418434274,78.44253645339572,Banjara Hills,assault,0.6,15,3,9,1
949,17.493488988284604,78.40713211038235,Kukatpally,harassment,0.5,6,4,12,3
950,17.37953394159452,78.47597291473973,Secunderabad,harassment,0.5,14,0,3,3
951,17.374410248586653,78.44261220440241,Somajiguda,robbery,0.7,1,6,12,3
952,17.4130136431362,78.43675772408766,Banjara Hills,vandalism,0.3,21,5,6,5
953,17.439617724378074,78.3839173093496,Madhapur,robbery,0.7,9,5,3,1
954,17.36926576846008,78.47538675778381,Mehdipatnam,vandalism,0.3,22,1,3,1
955,17.417936993006396,78.43881359415228,Banjara Hills,vandalism,0.3,11,4,8,4
956,17.415323983126658,78.43969242948545,Banjara Hills,theft,0.4,13,3,11,2
957,17.476229135796704,78.40507773934166,Kondapur,harassment,0.5,21,4,11,2
958,17.377543627157213,78.49150082274762,Charminar,robbery,0.7,15,0,7,4
959,17.450755442439306,78.39497732346146,Madhapur,theft,0.4,4,1,1,1
960,17.352802757228197,78.46564318874393,Mehdipatnam,theft,0.4,17,5,9,1
961,17.385878219688408,78.48529889922253,Charminar,vandalism,0.3,18,6,8,3
962,17.40686517472059,78.44242040715348,Banjara Hills,harassment,0.5,12,2,5,4
963,17.490731889885872,78.40532466312465,Kukatpally,vandalism,0.3,21,0,1,3
964,17.355585456521204,78.46516694814687,Mehdipatnam,harassment,0.5,5,1,10,5
965,17.492434278331107,78.39269344753313,Kukatpally,robbery,0.7,7,5,10,4
966,17.45213180611283,78.3999749675859,Madhapur,robbery,0.7,23,4,9,5
967,17.3578809026446,78.46748693922297,Mehdipatnam,murder,1.0,22,1,12,5
968,17.402724716945002,78.44242745090317,Banjara Hills,theft,0.4,16,0,12,4
969,17.494019743190766,78.39248737621675,Kukatpally,assault,0.6,0,2,10,1
970,17.4374687809142,78.37805590699045,Gachibowli,theft,0.4,6,4,2,4
971,17.379296757475384,78.48795158045009,Charminar,murder,1.0,20,4,11,1
972,17.455894336213497,78.38842367514691,Madhapur,vandalism,0.3,23,0,5,3
973,17.44142243985235,78.39082370176388,Madhapur,murder,1.0,5,1,9,4
974,17.443785982164663,78.45321258966028,Ameerpet,assault,0.6,12,1,9,4
975,17.392866868445388,78.48749331110398,Charminar,robbery,0.7,9,6,2,2
976,17.36192612673849,78.4818160128743,Secunderabad,assault,0.6,6,0,2,5
977,17.499400821519416,78.39378770141856,Kukatpally,assault,0.6,17,1,9,5
978,17.36824091100439,78.47884526877849,Mehdipatnam,murder,1.0,19,2,9,3
979,17.351546655373614,78.47696082552851,Mehdipatnam,harassment,0.5,9,0,8,3
980,17.367598740009413,78.43455908437011,Somajiguda,theft,0.4,20,2,12,3
981,17.402494805436405,78.43899824819471,Banjara Hills,harassment,0.5,17,3,4,2
982,17.42128122507412,78.43842818140409,Banjara Hills,harassment,0.5,11,0,6,1
983,17.377291761640773,78.4715186627655,Secunderabad,assault,0.6,2,3,11,4
984,17.488651228768187,78.42088639851634,Kondapur,assault,0.6,15,3,4,4
985,17.493857073889167,78.415808708526,Kondapur,harassment,0.5,3,5,5,2
986,17.451580950508415,78.37212062424936,Gachibowli,theft,0.4,15,5,4,5
987,17.4191655021506,78.44440799939514,Banjara Hills,vandalism,0.3,15,5,6,3
988,17.363192582394692,78.46668567734615,Mehdipatnam,harassment,0.5,4,1,11,2
989,17.412745275916386,78.44024016779788,Banjara Hills,vandalism,0.3,13,4,10,5
990,17.419449333350617,78.43576572569276,Banjara Hills,vandalism,0.3,1,5,4,3
991,17.380373199370286,78.480751357849,Secunderabad,robbery,0.7,6,0,11,5
992,17.419088666219476,78.44115812241968,Banjara Hills,robbery,0.7,21,5,11,2
993,17.39329894353552,78.48158509741218,Charminar,murder,1.0,14,6,7,5
994,17.381127333551632,78.48032402617456,Secunderabad,robbery,0.7,22,1,11,4
995,17.36188872163245,78.47555387214868,Mehdipatnam,robbery,0.7,15,1,3,5
996,17.50087936612641,78.40456180782294,Kukatpally,harassment,0.5,14,4,12,4
997,17.500247780523786,78.4002827046585,Kukatpally,vandalism,0.3,16,4,1,2
998,17.427947995256638,78.45188640645219,Ameerpet,assault,0.6,8,6,11,5
999,17.37690584595232,78.483485973024,Charminar,murder,1.0,8,4,9,3
1000,17.369433317726624,78.475854759083,Mehdipatnam,murder,1.0,10,2,9,5
1001,17.37283305008621,78.43058431596766,Somajiguda,vandalism,0.3,7,0,9,5
1002,17.362585014474295,78.48566245161742,Secunderabad,vandalism,0.3,12,2,7,2
1003,17.35200613131096,78.47229272236676,Mehdipatnam,robbery,0.7,13,4,8,5
1004,17.37791218802977,78.42917414651303,Somajiguda,theft,0.4,3,3,4,2
1005,17.36567233050599,78.44103147970411,Somajiguda,theft,0.4,14,2,3,5
1006,17.375433562513617,78.49235734371055,Charminar,robbery,0.7,3,6,10,2
1007,17.422183165868542,78.4332261703315,Banjara Hills,theft,0.4,14,2,5,4
1008,17.376928939130785,78.48234753988964,Charminar,theft,0.4,7,4,1,2
1009,17.391640263179298,78.49101264751857,Charminar,assault,0.6,15,5,11,2
1010,17.376261132426542,78.4727995453056,Secunderabad,theft,0.4,4,2,5,5
1011,17.50192122853818,78.39033563196239,Kukatpally,theft,0.4,15,0,9,1
1012,17.364522964427024,78.47694420710263,Secunderabad,assault,0.6,21,4,2,5
1013,17.375869038667194,78.48879048054397,Charminar,harassment,0.5,13,1,3,2
1014,17.44097680670354,78.3888109701062,Madhapur,harassment,0.5,0,6,12,2
1015,17.47541623014524,78.41552732752456,Kondapur,vandalism,0.3,11,4,12,1
1016,17.45262218776246,78.38798013896319,Madhapur,robbery,0.7,16,5,12,3
1017,17.364277849901924,78.48989426281778,Secunderabad,theft,0.4,3,6,3,4
1018,17.429334794283374,78.45543987323988,Ameerpet,vandalism,0.3,10,6,4,3
1019,17.449675201970784,78.38305239625161,Gachibowli,harassment,0.5,20,6,8,5
1020,17.44636405590561,78.44853485639067,Ameerpet,harassment,0.5,2,6,11,4
1021,17.444595367256746,78.377321758503,Gachibowli,assault,0.6,4,3,2,2
1022,17.437256528472773,78.45267666160815,Ameerpet,vandalism,0.3,17,5,1,2
1023,17.375512933759236,78.47416914061965,Secunderabad,harassment,0.5,1,3,1,5
1024,17.44034927906554,78.37909414355177,Gachibowli,robbery,0.7,18,6,5,4
1025,17.376789532541437,78.47907402554097,Charminar,harassment,0.5,2,2,1,4
1026,17.489736086782898,78.40410482192367,Kondapur,murder,1.0,22,1,5,4
1027,17.44585530303052,78.37834727296075,Gachibowli,murder,1.0,17,4,9,5
1028,17.489029908370654,78.3944017994308,Kukatpally,robbery,0.7,0,0,7,4
1029,17.498633768716758,78.3996581700122,Kukatpally,murder,1.0,2,3,3,5
1030,17.49402709053408,78.39680439845519,Kukatpally,murder,1.0,20,6,2,5
1031,17.451285480132963,78.40020746485115,Madhapur,harassment,0.5,2,6,2,2
1032,17.410893700267778,78.43287907332281,Banjara Hills,robbery,0.7,5,5,10,5
1033,17.44343270968799,78.38712935108185,Madhapur,murder,1.0,15,2,4,3
1034,17.500413712123958,78.39195858523492,Kukatpally,theft,0.4,3,5,9,2
1035,17.42876930084316,78.44059585858389,Ameerpet,assault,0.6,11,5,1,3
1036,17.418037236712642,78.42582668165817,Banjara Hills,harassment,0.5,9,4,12,5
1037,17.3716733841043,78.47925074873457,Secunderabad,theft,0.4,12,6,7,2
